Campaign,StartDate,EndDate,Salon,Đã sử dụng,,,,,,,,,,,,,,,
(4759) Ưu đãi Khách VVIP 2026,2026-01-22,2027-02-28,202 DC,8,Member,,,,,,,,,,,,,,
(4759) Ưu đãi Khách VVIP 2026,2026-01-22,2027-02-28,264 LLQ,2,Member,,,,,,,,,,,,,,
(4759) Ưu đãi Khách VVIP 2026,2026-01-22,2027-02-28,346 KT,1,Member,,,,,,,,,,,,,,
(4759) Ưu đãi Khách VVIP 2026,2026-01-22,2027-02-28,382 NT,1,Member,,,,,,,,,,,,,,
(4760) Free 12 lần cắt (SC2) năm 2026_Khách VIP,2026-01-22,2027-02-28,103 TN,2,Member,,,,,,,,,,,,,,
(4754) Giảm 100% Shine Combo cho đối tác THEANH28,2026-01-14,2026-03-31,55A NVL,3,Marketing,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,10 TP,23,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,12 LDT,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,148 TD,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,173 TN,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,186 QT,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,190 HB,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,202 DC,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,236 DBT,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,237 NTT,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,264 LLQ,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,29 HB,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,290 QT TH,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,341 XVNT,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,362 NGT BN,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,363 LNQ TN,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,382 NT,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,4 LQD BN,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,50BT4 NPC LD,3,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,55A NVL,6,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,62 LH,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,730 TL10,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,76 PVH,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4729) Tôi yêu 30Shine_Giảm 30% all dịch vụ Q1 2026 - 30Shine,2025-12-30,2026-03-31,927 HG,6,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,10 TP,22,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,103 TN,17,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,109 TQH,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,116 TK,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,1180 QT,8,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,12 LDT,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,145 THT,14,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,148 TD,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,168 NVC,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,173 TN,8,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,186 DTH,3,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,190 HB,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,236 DBT,8,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,25 TD,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,264 LLQ,3,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,29 HB,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,312 LVS,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,32 NAT,6,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,341 XVNT,9,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,346 KT,3,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,382 NT,10,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,39 HBT,6,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,4 LQD BN,3,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,483 TN,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,50BT4 NPC LD,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,55A NVL,5,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,575 AC,15,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,58 NVC NA,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,595 BT TH,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,62 LH,2,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,708 LTT,1,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,730 TL10,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,76 PVH,10,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,8 CVL,4,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,927 HG,15,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4731) Tôi yêu 30Shine_Giảm ngay 30% SP tối đa 100K Q1 2026,2025-12-30,2026-03-31,99 TSN,6,Trải nghiệm Khách hàng,,,,,,,,,,,,,,
(4663) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-11-27,2031-01-31,186 DTH,1,Top up,,,,,,,,,,,,,,
(4663) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-11-27,2031-01-31,401/1 NDT,2,Top up,,,,,,,,,,,,,,
(4549) Giảm all dịch vụ 15%,2025-10-30,2029-12-31,39 HBT,1,Top up,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,103 TN,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,109 TQH,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,116 TK,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,12 LDT,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,173 TN,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,186 DTH,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,236 DBT,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,237 NTT,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,25 TD,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,264 LLQ,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,312 LVS,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,362 NGT BN,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,363 LNQ TN,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,382 NT,3,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,483 TN,1,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,50BT4 NPC LD,2,Xử lý sự cố,,,,,,,,,,,,,,
(4358) VH_(sự cố) 100% all dịch vụ 2025_[All],2025-09-29,2029-11-30,8 CVL,2,Xử lý sự cố,,,,,,,,,,,,,,
(4359) VH_(sự cố) 50% all dịch vụ 2025_[All],2025-09-29,2029-11-30,312 LVS,3,Xử lý sự cố,,,,,,,,,,,,,,
(4361) VH_(sự cố) 20% all dịch vụ 2025_[All],2025-09-29,2029-11-30,1146 KVC,1,Xử lý sự cố,,,,,,,,,,,,,,
(4348) 1300- Thẻ dịch vụ upgrade combo 1 lên combo 2 - 6 buổi- HSD 12 tháng,2025-09-23,2029-10-31,927 HG,6,Top up,,,,,,,,,,,,,,
(4339) MKT - Camp đi quay MKT - Giảm 100% Dịch vụ,2025-09-19,2029-10-31,186 DTH,5,Marketing,,,,,,,,,,,,,,
(4339) MKT - Camp đi quay MKT - Giảm 100% Dịch vụ,2025-09-19,2029-10-31,202 DC,1,Marketing,,,,,,,,,,,,,,
(4339) MKT - Camp đi quay MKT - Giảm 100% Dịch vụ,2025-09-19,2029-10-31,346 KT,1,Marketing,,,,,,,,,,,,,,
(4339) MKT - Camp đi quay MKT - Giảm 100% Dịch vụ,2025-09-19,2029-10-31,927 HG,5,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,103 TN,2,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,109 TQH,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,12 LDT,2,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,145 THT,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,151 CG,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,173 TN,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,190 HB,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,236 DBT,3,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,237 NTT,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,264 LLQ,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,29 HB,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,312 LVS,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,341 XVNT,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,362 NGT BN,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,39 HBT,2,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,401/1 NDT,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,420 HTP,2,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,483 TN,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,708 LTT,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,730 TL10,1,Marketing,,,,,,,,,,,,,,
(4340) GiftZonex30Shine - Giảm 20K cho bill từ 100K,2025-09-19,2026-11-30,99 TSN,2,Marketing,,,,,,,,,,,,,,
(4341) GiftZonex30Shine - Tặng Cắt 90K cho DV Uốn,2025-09-19,2026-11-30,103 TN,1,Marketing,,,,,,,,,,,,,,
(4341) GiftZonex30Shine - Tặng Cắt 90K cho DV Uốn,2025-09-19,2026-11-30,341 XVNT,1,Marketing,,,,,,,,,,,,,,
"(4302) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Giảm 20% all mã máy massage",2025-08-28,2026-03-31,10 TP,1,CTKM Tháng 3,,,,,,,,,,,,,,
"(4302) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Giảm 20% all mã máy massage",2025-08-28,2026-03-31,237 NTT,1,CTKM Tháng 3,,,,,,,,,,,,,,
"(4302) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Giảm 20% all mã máy massage",2025-08-28,2026-03-31,264 LLQ,1,CTKM Tháng 3,,,,,,,,,,,,,,
"(4302) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Giảm 20% all mã máy massage",2025-08-28,2026-03-31,312 LVS,1,CTKM Tháng 3,,,,,,,,,,,,,,
"(4302) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Giảm 20% all mã máy massage",2025-08-28,2026-03-31,420 HTP,2,CTKM Tháng 3,,,,,,,,,,,,,,
"(4303) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Mua máy massage đấm hoặc massage mắt giá cao (>1300k) - tặng máy massage cổ vai gáy",2025-08-28,2026-03-31,76 PVH,1,CTKM Tháng 3,,,,,,,,,,,,,,
"(4303) <Chỉ áp dụng 01 camp, không áp dụng cùng camp khác>[SP] Vu Lan 25 - Mua máy massage đấm hoặc massage mắt giá cao (>1300k) - tặng máy massage cổ vai gáy",2025-08-28,2026-03-31,99 TSN,1,CTKM Tháng 3,,,,,,,,,,,,,,
(4220) Ưu đãi 10% All Dịch vụ,2025-07-30,2030-09-30,237 NTT,1,Xử lý sự cố,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,10 TP,7,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,103 TN,10,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,109 TQH,13,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,11 PKT,4,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,113 THD AG,1,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,1146 KVC,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,116 TK,15,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,1180 QT,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,12 LDT,12,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,145 THT,19,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,148 TD,7,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,151 CG,16,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,168 NVC,14,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,173 TN,9,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,186 DTH,10,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,186 QT,1,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,190 HB,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,202 DC,5,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,236 DBT,8,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,237 NTT,30,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,25 TD,8,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,255 NAN,6,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,264 LLQ,29,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,29 HB,5,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,290 QT TH,4,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,304 NT TH,7,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,312 LVS,7,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,341 XVNT,16,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,346 KT,13,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,36 N1 BD,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,362 NGT BN,4,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,363 LNQ TN,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,382 NT,9,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,39 HBT,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,4 LQD BN,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,401/1 NDT,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,420 HTP,13,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,451 PVT,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,483 TN,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,50BT4 NPC LD,11,Top up,,,,,,,,,,,,,,
